,timestamp,PM2.5,humidity,temperature
1628,03/08/2020 08:00,30.51,96.17,25.71
1629,03/08/2020 09:00,34.89,95.87,25.94
1630,03/08/2020 10:00,36.63,95.16,26.41
1631,03/08/2020 11:00,33.87,91.78,27.45
1632,03/08/2020 12:00,22.64,84.66,28.96
1633,03/08/2020 13:00,20.08,82.03,29.64
1634,03/08/2020 14:00,22.08,87.01,28.4
1635,03/08/2020 15:00,22.98,92.54,27.49
1636,03/08/2020 16:00,24.44,89.33,27.93
1637,03/08/2020 17:00,24.13,88.34,28.05
1638,03/08/2020 18:00,22.9,86.97,28.06
1639,03/08/2020 19:00,19.69,87.05,27.86
1640,03/08/2020 20:00,21.17,87.48,27.79
1641,03/08/2020 21:00,22.84,87.59,27.74
1642,03/08/2020 22:00,20.73,87.51,27.77
1643,03/08/2020 23:00,20.88,87.37,27.83
1644,04/08/2020 00:00,21.83,87.77,27.81
1645,04/08/2020 01:00,22.77,88.43,27.67
1646,04/08/2020 02:00,22.81,88.32,27.7
1647,04/08/2020 03:00,43.63,89.48,27.58
1648,04/08/2020 04:00,66.63,89.64,27.56
1649,04/08/2020 05:00,46.09,89.48,27.55
1650,04/08/2020 06:00,24.31,89.35,27.4
1651,04/08/2020 07:00,25.98,92.55,26.83
1652,04/08/2020 08:00,27.23,93.73,26.53
1653,04/08/2020 09:00,28.91,94.58,26.56
1654,04/08/2020 10:00,24.04,94.54,26.72
1655,04/08/2020 11:00,22.62,90.25,27.83
1656,04/08/2020 12:00,27.69,86.09,28.74
1657,04/08/2020 13:00,31.36,84.35,28.93
1658,04/08/2020 14:00,23.27,82.14,29.53
1659,04/08/2020 15:00,18.66,82.53,29.06
1660,04/08/2020 16:00,29.39,84.43,28.87
1661,04/08/2020 17:00,35.49,85.24,28.63
1662,04/08/2020 18:00,21.94,85.28,28.52
1663,04/08/2020 19:00,21.52,86.12,28.16
1664,04/08/2020 20:00,22.66,86.99,28.12
1665,04/08/2020 21:00,23.27,90.44,27.63
1666,04/08/2020 22:00,26.47,93.68,26.98
1667,04/08/2020 23:00,25.58,93.31,26.96
1668,05/08/2020 00:00,24.59,92.73,26.75
1669,05/08/2020 01:00,26.15,92.54,26.91
1670,05/08/2020 02:00,25.22,92.19,27.07
1671,05/08/2020 03:00,30.58,92.39,27.03
1672,05/08/2020 04:00,35.45,92.33,26.96
1673,05/08/2020 05:00,33.95,92.08,27.0
1674,05/08/2020 06:00,28.66,91.63,26.88
1675,05/08/2020 07:00,24.86,90.34,26.97
1676,05/08/2020 08:00,29.8,90.12,27.32
1677,05/08/2020 09:00,31.83,88.79,27.98
1678,05/08/2020 10:00,35.75,86.45,28.52
1679,05/08/2020 11:00,30.0,85.08,28.83
1680,05/08/2020 12:00,28.87,85.13,28.99
1681,05/08/2020 13:00,26.63,85.64,28.86
1682,05/08/2020 14:00,31.18,89.23,28.24
1683,05/08/2020 15:00,25.49,95.04,26.91
1684,05/08/2020 16:00,28.6,95.62,26.89
1685,05/08/2020 17:00,31.1,96.35,26.8
1686,05/08/2020 18:00,34.25,96.21,27.16
1687,05/08/2020 19:00,33.08,96.28,26.85
1688,05/08/2020 20:00,35.04,96.64,26.52
1689,05/08/2020 21:00,,,
1690,05/08/2020 22:00,,,
1691,05/08/2020 23:00,,,
1692,06/08/2020 00:00,,,
1693,06/08/2020 01:00,,,
1694,06/08/2020 02:00,,,
1695,06/08/2020 03:00,,,
1696,06/08/2020 04:00,,,
1697,06/08/2020 05:00,,,
1698,06/08/2020 06:00,,,
1699,06/08/2020 07:00,,,
1700,06/08/2020 08:00,36.63,96.87,25.7
1701,06/08/2020 09:00,32.6,96.55,26.09
1702,06/08/2020 10:00,34.1,96.37,26.38
1703,06/08/2020 11:00,33.66,96.29,26.5
1704,06/08/2020 12:00,28.84,96.15,26.77
1705,06/08/2020 13:00,26.13,95.6,26.93
1706,06/08/2020 14:00,24.79,95.1,27.21
1707,06/08/2020 15:00,22.51,93.13,27.6
1708,06/08/2020 16:00,21.08,88.93,28.48
1709,06/08/2020 17:00,20.73,87.22,29.02
1710,06/08/2020 18:00,20.51,86.91,28.98
1711,06/08/2020 19:00,20.89,88.51,28.68
1712,06/08/2020 20:00,21.06,89.12,28.53
1713,06/08/2020 21:00,23.76,89.65,28.27
1714,06/08/2020 22:00,23.11,90.67,27.98
1715,06/08/2020 23:00,20.98,92.5,27.69
1716,07/08/2020 00:00,22.56,92.6,27.9
1717,07/08/2020 01:00,21.94,94.39,27.46
1718,07/08/2020 02:00,20.54,96.4,26.19
1719,07/08/2020 03:00,18.33,96.28,26.0
1720,07/08/2020 04:00,20.33,96.28,26.15
1721,07/08/2020 05:00,,,
1722,07/08/2020 06:00,,,
1723,07/08/2020 07:00,,,
1724,07/08/2020 08:00,21.6,96.75,25.73
1725,07/08/2020 09:00,22.08,96.31,26.17
1726,07/08/2020 10:00,26.79,95.78,26.68
1727,07/08/2020 11:00,24.49,94.61,27.28
1728,07/08/2020 12:00,25.38,92.6,27.82
1729,07/08/2020 13:00,25.55,89.78,28.23
1730,07/08/2020 14:00,24.05,84.95,29.28
1731,07/08/2020 15:00,,,
1732,07/08/2020 16:00,,,
1733,07/08/2020 17:00,,,
1734,07/08/2020 18:00,,,
1735,07/08/2020 19:00,,,
1736,07/08/2020 20:00,,,
1737,07/08/2020 21:00,,,
1738,07/08/2020 22:00,,,
1739,07/08/2020 23:00,,,
1740,08/08/2020 00:00,,,
1741,08/08/2020 01:00,,,
1742,08/08/2020 02:00,,,
1743,08/08/2020 03:00,,,
1744,08/08/2020 04:00,,,
1745,08/08/2020 05:00,,,
1746,08/08/2020 06:00,,,
1747,08/08/2020 07:00,,,
1748,08/08/2020 08:00,,,
1749,08/08/2020 09:00,,,
1750,08/08/2020 10:00,,,
1751,08/08/2020 11:00,,,
1752,08/08/2020 12:00,,,
1753,08/08/2020 13:00,,,
1754,08/08/2020 14:00,,,
1755,08/08/2020 15:00,,,
1756,08/08/2020 16:00,,,
1757,08/08/2020 17:00,,,
1758,08/08/2020 18:00,,,
1759,08/08/2020 19:00,,,
1760,08/08/2020 20:00,,,
1761,08/08/2020 21:00,,,
1762,08/08/2020 22:00,,,
1763,08/08/2020 23:00,,,
1764,09/08/2020 00:00,,,
1765,09/08/2020 01:00,,,
1766,09/08/2020 02:00,,,
1767,09/08/2020 03:00,,,
1768,09/08/2020 04:00,,,
1769,09/08/2020 05:00,,,
1770,09/08/2020 06:00,,,
1771,09/08/2020 07:00,,,
1772,09/08/2020 08:00,,,
1773,09/08/2020 09:00,,,
1774,09/08/2020 10:00,,,
1775,09/08/2020 11:00,,,
1776,09/08/2020 12:00,,,
1777,09/08/2020 13:00,,,
1778,09/08/2020 14:00,,,
1779,09/08/2020 15:00,,,
1780,09/08/2020 16:00,,,
1781,09/08/2020 17:00,,,
1782,09/08/2020 18:00,,,
1783,09/08/2020 19:00,,,
1784,09/08/2020 20:00,,,
1785,09/08/2020 21:00,,,
1786,09/08/2020 22:00,,,
1787,09/08/2020 23:00,,,
1788,10/08/2020 00:00,,,
1789,10/08/2020 01:00,,,
1790,10/08/2020 02:00,,,
1791,10/08/2020 03:00,,,
1792,10/08/2020 04:00,,,
1793,10/08/2020 05:00,,,
1794,10/08/2020 06:00,,,
1795,10/08/2020 07:00,,,
1796,10/08/2020 08:00,,,
1797,10/08/2020 09:00,,,
1798,10/08/2020 10:00,,,
1799,10/08/2020 11:00,,,
1800,10/08/2020 12:00,,,
1801,10/08/2020 13:00,,,
1802,10/08/2020 14:00,,,
1803,10/08/2020 15:00,,,
1804,10/08/2020 16:00,,,
1805,10/08/2020 17:00,,,
1806,10/08/2020 18:00,,,
1807,10/08/2020 19:00,,,
1808,10/08/2020 20:00,,,
1809,10/08/2020 21:00,,,
1810,10/08/2020 22:00,,,
1811,10/08/2020 23:00,,,
1812,11/08/2020 00:00,,,
1813,11/08/2020 01:00,,,
1814,11/08/2020 02:00,,,
1815,11/08/2020 03:00,,,
1816,11/08/2020 04:00,,,
1817,11/08/2020 05:00,,,
1818,11/08/2020 06:00,,,
1819,11/08/2020 07:00,,,
1820,11/08/2020 08:00,,,
1821,11/08/2020 09:00,,,
1822,11/08/2020 10:00,,,
1823,11/08/2020 11:00,,,
1824,11/08/2020 12:00,,,
1825,11/08/2020 13:00,,,
1826,11/08/2020 14:00,,,
1827,11/08/2020 15:00,,,
1828,11/08/2020 16:00,,,
1829,11/08/2020 17:00,,,
1830,11/08/2020 18:00,,,
1831,11/08/2020 19:00,,,
1832,11/08/2020 20:00,,,
1833,11/08/2020 21:00,,,
1834,11/08/2020 22:00,,,
1835,11/08/2020 23:00,,,
1836,12/08/2020 00:00,,,
1837,12/08/2020 01:00,,,
1838,12/08/2020 02:00,,,
1839,12/08/2020 03:00,,,
1840,12/08/2020 04:00,,,
1841,12/08/2020 05:00,,,
1842,12/08/2020 06:00,,,
1843,12/08/2020 07:00,,,
1844,12/08/2020 08:00,,,
1845,12/08/2020 09:00,27.88,83.13,29.95
1846,12/08/2020 10:00,29.94,80.66,30.86
1847,12/08/2020 11:00,32.68,79.31,31.82
1848,12/08/2020 12:00,24.41,74.84,32.93
1849,12/08/2020 13:00,20.51,71.3,33.65
1850,12/08/2020 14:00,19.74,65.85,34.64
1851,12/08/2020 15:00,20.41,66.74,35.21
1852,12/08/2020 16:00,20.06,68.53,34.2
1853,12/08/2020 17:00,20.38,65.17,34.56
1854,12/08/2020 18:00,20.88,70.23,33.69
1855,12/08/2020 19:00,22.31,73.2,32.8
1856,12/08/2020 20:00,22.52,72.93,32.02
1857,12/08/2020 21:00,22.43,76.71,31.48
1858,12/08/2020 22:00,22.15,79.55,30.98
1859,12/08/2020 23:00,21.33,81.38,30.71
1860,13/08/2020 00:00,20.18,82.95,30.47
1861,13/08/2020 01:00,19.28,82.93,30.43
1862,13/08/2020 02:00,18.78,84.08,30.24
1863,13/08/2020 03:00,18.75,88.05,28.08
1864,13/08/2020 04:00,18.98,94.7,25.8
1865,13/08/2020 05:00,17.93,94.85,25.58
1866,13/08/2020 06:00,18.31,94.35,25.46
1867,13/08/2020 07:00,18.73,94.05,25.41
1868,13/08/2020 08:00,19.04,94.67,25.22
1869,13/08/2020 09:00,20.85,93.86,25.44
1870,13/08/2020 10:00,20.85,91.94,25.73
1871,13/08/2020 11:00,21.27,85.93,27.43
1872,13/08/2020 12:00,20.11,78.18,29.75
1873,13/08/2020 13:00,19.86,73.18,31.32
1874,13/08/2020 14:00,18.97,70.73,31.93
1875,13/08/2020 15:00,20.2,76.02,30.48
1876,13/08/2020 16:00,20.27,81.18,29.2
1877,13/08/2020 17:00,19.4,83.88,28.51
1878,13/08/2020 18:00,20.88,83.53,28.68
1879,13/08/2020 19:00,20.7,83.36,28.61
1880,13/08/2020 20:00,20.35,83.54,28.43
1881,13/08/2020 21:00,20.49,84.37,28.39
1882,13/08/2020 22:00,22.27,84.72,28.41
1883,13/08/2020 23:00,22.8,85.84,28.15
1884,14/08/2020 00:00,19.53,88.84,26.93
1885,14/08/2020 01:00,18.13,92.16,25.81
1886,14/08/2020 02:00,17.88,91.91,25.73
1887,14/08/2020 03:00,18.2,91.48,25.9
1888,14/08/2020 04:00,21.76,91.33,26.01
1889,14/08/2020 05:00,23.48,90.82,25.93
1890,14/08/2020 06:00,22.86,92.84,25.53
1891,14/08/2020 07:00,23.53,93.0,25.63
1892,14/08/2020 08:00,25.62,93.29,25.81
1893,14/08/2020 09:00,32.41,93.82,25.97
1894,14/08/2020 10:00,33.82,93.04,26.16
1895,14/08/2020 11:00,26.87,92.39,26.46
1896,14/08/2020 12:00,28.2,91.78,26.84
1897,14/08/2020 13:00,31.23,90.39,27.33
1898,14/08/2020 14:00,27.36,84.46,28.68
1899,14/08/2020 15:00,25.29,82.23,28.89
1900,14/08/2020 16:00,23.43,82.52,28.55
1901,14/08/2020 17:00,23.54,81.68,28.52
1902,14/08/2020 18:00,24.77,82.71,28.25
1903,14/08/2020 19:00,25.31,84.33,27.92
1904,14/08/2020 20:00,22.59,86.21,27.63
1905,14/08/2020 21:00,22.38,87.13,27.58
1906,14/08/2020 22:00,21.82,87.63,27.63
1907,14/08/2020 23:00,21.37,87.82,27.63
1908,15/08/2020 00:00,22.22,88.12,27.57
1909,15/08/2020 01:00,22.32,88.26,27.49
1910,15/08/2020 02:00,21.16,88.8,27.3
1911,15/08/2020 03:00,24.84,89.52,27.06
1912,15/08/2020 04:00,29.22,90.02,26.9
1913,15/08/2020 05:00,31.02,90.08,26.83
1914,15/08/2020 06:00,33.63,90.33,26.83
1915,15/08/2020 07:00,37.4,90.22,27.03
1916,15/08/2020 08:00,39.13,89.45,27.49
1917,15/08/2020 09:00,32.58,86.36,28.44
1918,15/08/2020 10:00,25.57,81.64,29.59
1919,15/08/2020 11:00,25.82,77.14,30.52
1920,15/08/2020 12:00,24.28,75.38,30.42
1921,15/08/2020 13:00,22.34,78.91,29.83
1922,15/08/2020 14:00,20.45,81.66,29.48
1923,15/08/2020 15:00,19.08,80.83,29.5
1924,15/08/2020 16:00,19.23,79.35,29.75
1925,15/08/2020 17:00,20.24,78.93,30.15
1926,15/08/2020 18:00,21.01,79.78,29.86
1927,15/08/2020 19:00,19.96,79.64,29.57
1928,15/08/2020 20:00,20.53,81.0,29.35
1929,15/08/2020 21:00,18.78,79.43,28.28
1930,15/08/2020 22:00,17.98,80.39,27.17
1931,15/08/2020 23:00,18.9,80.68,27.44
1932,16/08/2020 00:00,19.83,79.92,27.83
1933,16/08/2020 01:00,20.69,81.24,27.89
1934,16/08/2020 02:00,21.43,83.6,27.72
1935,16/08/2020 03:00,21.42,83.37,27.45
1936,16/08/2020 04:00,23.57,84.67,27.18
1937,16/08/2020 05:00,24.55,85.95,27.01
1938,16/08/2020 06:00,44.54,87.18,26.94
1939,16/08/2020 07:00,58.8,86.88,27.26
1940,16/08/2020 08:00,33.22,82.86,28.17
1941,16/08/2020 09:00,53.85,82.76,28.94
1942,16/08/2020 10:00,40.93,80.7,29.5
1943,16/08/2020 11:00,27.78,74.9,30.81
1944,16/08/2020 12:00,24.58,72.18,31.22
1945,16/08/2020 13:00,26.7,70.4,31.55
1946,16/08/2020 14:00,24.38,72.73,30.83
1947,16/08/2020 15:00,22.6,72.69,31.11
1948,16/08/2020 16:00,20.8,70.89,31.23
1949,16/08/2020 17:00,21.28,71.92,31.3
1950,16/08/2020 18:00,23.65,94.85,26.75
1951,16/08/2020 19:00,25.14,95.3,26.7
1952,16/08/2020 20:00,22.12,95.22,26.32
1953,16/08/2020 21:00,18.8,94.71,25.45
1954,16/08/2020 22:00,18.18,94.14,25.5
1955,16/08/2020 23:00,18.17,92.7,25.57
1956,17/08/2020 00:00,17.96,90.87,26.02
1957,17/08/2020 01:00,18.55,89.8,26.07
1958,17/08/2020 02:00,19.83,89.87,26.19
1959,17/08/2020 03:00,20.11,90.45,26.2
1960,17/08/2020 04:00,27.58,90.7,26.2
1961,17/08/2020 05:00,27.2,89.54,26.26
1962,17/08/2020 06:00,23.73,89.4,26.45
1963,17/08/2020 07:00,24.3,89.0,26.6
1964,17/08/2020 08:00,24.93,88.8,26.63
1965,17/08/2020 09:00,29.0,88.0,26.9
1966,17/08/2020 10:00,23.87,84.49,27.7
1967,17/08/2020 11:00,24.37,83.2,28.11
1968,17/08/2020 12:00,24.79,80.73,28.76
1969,17/08/2020 13:00,28.06,77.17,29.7
1970,17/08/2020 14:00,31.3,86.03,28.42
1971,17/08/2020 15:00,26.92,87.05,28.0
1972,17/08/2020 16:00,26.29,91.23,27.29
1973,17/08/2020 17:00,22.68,95.45,26.03
1974,17/08/2020 18:00,22.82,96.04,25.74
1975,17/08/2020 19:00,22.38,96.12,25.55
1976,17/08/2020 20:00,22.84,96.2,25.7
1977,17/08/2020 21:00,18.53,96.24,25.28
1978,17/08/2020 22:00,19.19,96.26,25.23
1979,17/08/2020 23:00,25.76,96.23,25.22
1980,18/08/2020 00:00,25.36,96.18,25.34
1981,18/08/2020 01:00,21.03,96.05,25.03
1982,18/08/2020 02:00,28.13,96.17,25.04
1983,18/08/2020 03:00,27.72,96.08,25.01
1984,18/08/2020 04:00,23.23,95.93,25.18
1985,18/08/2020 05:00,21.75,95.55,25.32
1986,18/08/2020 06:00,20.99,95.12,25.39
1987,18/08/2020 07:00,20.83,94.95,25.33
1988,18/08/2020 08:00,25.14,94.59,25.53
1989,18/08/2020 09:00,28.72,92.62,26.23
1990,18/08/2020 10:00,22.16,89.6,26.83
1991,18/08/2020 11:00,20.68,87.79,27.1
1992,18/08/2020 12:00,19.96,84.72,27.61
1993,18/08/2020 13:00,20.87,82.08,28.58
1994,18/08/2020 14:00,18.96,81.56,28.53
1995,18/08/2020 15:00,19.09,85.21,28.21
1996,18/08/2020 16:00,18.38,78.96,29.27
1997,18/08/2020 17:00,18.33,81.13,28.63
1998,18/08/2020 18:00,20.33,85.25,28.06
1999,18/08/2020 19:00,26.13,92.0,26.72
2000,18/08/2020 20:00,27.83,92.88,26.58
2001,18/08/2020 21:00,25.96,92.1,26.85
2002,18/08/2020 22:00,22.68,90.94,26.84
2003,18/08/2020 23:00,20.56,90.23,26.9
2004,19/08/2020 00:00,21.08,89.54,26.93
2005,19/08/2020 01:00,23.36,93.14,26.28
2006,19/08/2020 02:00,25.33,95.18,25.73
2007,19/08/2020 03:00,26.32,95.8,25.66
2008,19/08/2020 04:00,27.02,96.06,25.51
2009,19/08/2020 05:00,27.48,96.18,25.39
2010,19/08/2020 06:00,25.55,96.08,25.34
2011,19/08/2020 07:00,28.46,95.8,25.69
2012,19/08/2020 08:00,28.07,94.98,26.04
2013,19/08/2020 09:00,26.43,92.39,26.68
2014,19/08/2020 10:00,26.33,88.13,27.55
2015,19/08/2020 11:00,25.83,81.42,28.98
2016,19/08/2020 12:00,26.87,78.95,29.39
2017,19/08/2020 13:00,23.62,80.73,28.94
2018,19/08/2020 14:00,22.05,77.43,29.83
2019,19/08/2020 15:00,19.01,72.18,30.33
2020,19/08/2020 16:00,26.61,78.38,29.77
2021,19/08/2020 17:00,22.53,74.46,30.79
2022,19/08/2020 18:00,24.5,74.25,30.33
2023,19/08/2020 19:00,25.92,79.18,29.58
2024,19/08/2020 20:00,27.28,82.03,29.13
2025,19/08/2020 21:00,24.07,82.73,28.85
2026,19/08/2020 22:00,23.98,84.54,28.47
2027,19/08/2020 23:00,21.22,83.06,28.3
2028,20/08/2020 00:00,22.07,83.13,28.22
2029,20/08/2020 01:00,32.6,86.57,28.08
2030,20/08/2020 02:00,37.18,87.87,27.79
2031,20/08/2020 03:00,40.88,88.01,27.68
2032,20/08/2020 04:00,40.89,88.71,27.46
2033,20/08/2020 05:00,39.53,88.52,27.32
2034,20/08/2020 06:00,41.13,89.26,27.22
2035,20/08/2020 07:00,45.38,89.29,27.3
2036,20/08/2020 08:00,51.88,87.74,27.83
2037,20/08/2020 09:00,51.73,84.34,28.62
2038,20/08/2020 10:00,40.13,78.95,29.58
2039,20/08/2020 11:00,40.48,76.58,30.08
2040,20/08/2020 12:00,53.58,81.39,29.57
2041,20/08/2020 13:00,53.84,82.07,29.54
2042,20/08/2020 14:00,48.71,76.27,30.69
2043,20/08/2020 15:00,38.59,69.16,32.38
2044,20/08/2020 16:00,31.1,67.4,32.42
2045,20/08/2020 17:00,27.41,70.26,31.98
2046,20/08/2020 18:00,23.4,75.11,30.5
2047,20/08/2020 19:00,20.78,77.97,29.79
2048,20/08/2020 20:00,21.42,80.84,29.2
2049,20/08/2020 21:00,20.94,83.04,28.79
2050,20/08/2020 22:00,21.13,84.63,28.58
2051,20/08/2020 23:00,19.99,85.7,28.38
2052,21/08/2020 00:00,19.47,85.78,28.29
2053,21/08/2020 01:00,23.83,86.29,28.07
2054,21/08/2020 02:00,23.14,86.65,27.96
2055,21/08/2020 03:00,21.14,89.92,27.05
2056,21/08/2020 04:00,21.3,90.83,26.85
2057,21/08/2020 05:00,23.49,91.83,26.48
2058,21/08/2020 06:00,19.82,93.33,25.85
2059,21/08/2020 07:00,20.89,92.78,26.1
2060,21/08/2020 08:00,22.07,93.58,26.28
2061,21/08/2020 09:00,24.24,90.45,27.1
2062,21/08/2020 10:00,22.99,86.39,28.03
2063,21/08/2020 11:00,19.81,79.72,29.29
2064,21/08/2020 12:00,20.95,75.68,30.23
2065,21/08/2020 13:00,23.63,74.0,30.78
2066,21/08/2020 14:00,22.23,69.5,31.75
2067,21/08/2020 15:00,20.53,64.46,32.39
2068,21/08/2020 16:00,22.56,69.62,31.67
2069,21/08/2020 17:00,23.67,72.34,30.93
2070,21/08/2020 18:00,23.32,71.11,30.81
2071,21/08/2020 19:00,25.49,73.21,30.22
2072,21/08/2020 20:00,23.53,78.4,28.63
2073,21/08/2020 21:00,29.14,90.42,26.78
2074,21/08/2020 22:00,33.71,91.77,26.63
2075,21/08/2020 23:00,29.25,90.25,26.83
2076,22/08/2020 00:00,28.19,90.45,27.01
2077,22/08/2020 01:00,27.66,90.49,27.11
2078,22/08/2020 02:00,32.44,90.67,27.15
2079,22/08/2020 03:00,29.91,90.78,27.18
2080,22/08/2020 04:00,25.13,90.39,27.28
2081,22/08/2020 05:00,30.65,90.68,27.29
2082,22/08/2020 06:00,35.41,92.08,26.93
2083,22/08/2020 07:00,23.61,93.34,26.14
2084,22/08/2020 08:00,21.09,94.03,25.43
2085,22/08/2020 09:00,21.23,95.8,25.46
2086,22/08/2020 10:00,23.22,93.05,26.41
2087,22/08/2020 11:00,24.68,84.48,28.6
2088,22/08/2020 12:00,24.94,72.18,31.08
2089,22/08/2020 13:00,27.48,72.14,31.0
2090,22/08/2020 14:00,26.97,69.63,31.54
2091,22/08/2020 15:00,25.29,64.87,32.84
2092,22/08/2020 16:00,26.23,66.75,32.28
2093,22/08/2020 17:00,26.65,64.58,32.77
2094,22/08/2020 18:00,27.21,67.15,32.1
2095,22/08/2020 19:00,31.1,84.33,28.47
2096,22/08/2020 20:00,34.37,86.24,28.08
2097,22/08/2020 21:00,29.53,83.0,28.63
2098,22/08/2020 22:00,28.71,82.89,28.68
2099,22/08/2020 23:00,28.83,84.12,28.77
2100,23/08/2020 00:00,28.57,85.16,28.68
2101,23/08/2020 01:00,32.03,86.35,28.53
2102,23/08/2020 02:00,34.5,87.57,28.33
2103,23/08/2020 03:00,35.25,88.2,28.13
2104,23/08/2020 04:00,34.08,89.13,27.95
2105,23/08/2020 05:00,33.83,89.74,27.8
2106,23/08/2020 06:00,34.77,90.37,27.66
2107,23/08/2020 07:00,38.02,89.13,28.07
2108,23/08/2020 08:00,34.14,84.68,28.78
2109,23/08/2020 09:00,23.52,77.31,29.88
2110,23/08/2020 10:00,21.79,71.82,31.05
2111,23/08/2020 11:00,23.17,67.23,32.21
2112,23/08/2020 12:00,20.24,62.08,33.29
2113,23/08/2020 13:00,19.81,56.98,34.42
2114,23/08/2020 14:00,22.18,58.68,34.63
2115,23/08/2020 15:00,20.72,60.38,33.98
2116,23/08/2020 16:00,20.85,57.27,34.64
2117,23/08/2020 17:00,23.48,59.11,34.19
2118,23/08/2020 18:00,26.75,64.34,32.85
2119,23/08/2020 19:00,31.51,71.35,31.93
2120,23/08/2020 20:00,28.78,76.54,31.03
2121,23/08/2020 21:00,24.58,78.83,30.48
2122,23/08/2020 22:00,23.78,80.05,30.13
2123,23/08/2020 23:00,24.36,80.93,29.96
2124,24/08/2020 00:00,27.61,82.31,29.71
2125,24/08/2020 01:00,27.39,82.88,29.6
2126,24/08/2020 02:00,29.52,83.51,29.51
2127,24/08/2020 03:00,28.43,84.28,29.32
2128,24/08/2020 04:00,28.16,85.87,29.08
2129,24/08/2020 05:00,28.78,86.88,28.88
2130,24/08/2020 06:00,27.25,87.3,28.83
2131,24/08/2020 07:00,27.6,86.74,29.09
2132,24/08/2020 08:00,25.83,83.85,29.75
2133,24/08/2020 09:00,28.88,78.81,30.72
2134,24/08/2020 10:00,28.39,73.07,31.93
2135,24/08/2020 11:00,29.33,68.9,33.06
2136,24/08/2020 12:00,26.2,63.32,33.93
2137,24/08/2020 13:00,23.52,57.86,35.02
2138,24/08/2020 14:00,23.6,57.86,35.28
2139,24/08/2020 15:00,23.53,58.56,35.41
2140,24/08/2020 16:00,23.67,59.94,35.0
2141,24/08/2020 17:00,28.11,61.91,34.52
2142,24/08/2020 18:00,31.82,66.0,33.84
2143,24/08/2020 19:00,28.55,91.3,28.55
2144,24/08/2020 20:00,,,
2145,24/08/2020 21:00,,,
2146,24/08/2020 22:00,,,
2147,24/08/2020 23:00,,,
2148,25/08/2020 00:00,,,
2149,25/08/2020 01:00,,,
2150,25/08/2020 02:00,,,
2151,25/08/2020 03:00,,,
2152,25/08/2020 04:00,,,
2153,25/08/2020 05:00,,,
2154,25/08/2020 06:00,,,
2155,25/08/2020 07:00,,,
2156,25/08/2020 08:00,,,
2157,25/08/2020 09:00,,,
2158,25/08/2020 10:00,,,
2159,25/08/2020 11:00,,,
2160,25/08/2020 12:00,,,
2161,25/08/2020 13:00,,,
2162,25/08/2020 14:00,,,
2163,25/08/2020 15:00,,,
2164,25/08/2020 16:00,,,
2165,25/08/2020 17:00,,,
2166,25/08/2020 18:00,,,
2167,25/08/2020 19:00,,,
2168,25/08/2020 20:00,,,
2169,25/08/2020 21:00,,,
2170,25/08/2020 22:00,,,
2171,25/08/2020 23:00,,,
2172,26/08/2020 00:00,,,
2173,26/08/2020 01:00,,,
2174,26/08/2020 02:00,,,
2175,26/08/2020 03:00,,,
2176,26/08/2020 04:00,,,
2177,26/08/2020 05:00,,,
2178,26/08/2020 06:00,,,
2179,26/08/2020 07:00,,,
2180,26/08/2020 08:00,,,
2181,26/08/2020 09:00,,,
2182,26/08/2020 10:00,,,
2183,26/08/2020 11:00,,,
2184,26/08/2020 12:00,20.21,59.75,34.65
2185,26/08/2020 13:00,20.31,57.2,35.47
2186,26/08/2020 14:00,19.93,52.68,36.4
2187,26/08/2020 15:00,20.28,50.25,37.05
2188,26/08/2020 16:00,20.98,50.55,36.94
2189,26/08/2020 17:00,20.09,46.37,37.14
2190,26/08/2020 18:00,20.45,46.82,35.73
2191,26/08/2020 19:00,24.18,52.05,34.61
2192,26/08/2020 20:00,37.41,59.44,33.91
2193,26/08/2020 21:00,39.77,64.57,33.46
2194,26/08/2020 22:00,43.09,75.43,32.33
2195,26/08/2020 23:00,34.78,79.29,31.63
2196,27/08/2020 00:00,28.01,78.22,30.96
2197,27/08/2020 01:00,24.53,77.8,30.63
2198,27/08/2020 02:00,22.96,78.53,30.43
2199,27/08/2020 03:00,27.93,79.13,30.25
2200,27/08/2020 04:00,42.98,82.34,29.92
2201,27/08/2020 05:00,49.02,85.56,29.56
2202,27/08/2020 06:00,67.83,86.56,29.37
2203,27/08/2020 07:00,43.87,84.72,29.14
2204,27/08/2020 08:00,37.23,80.03,30.03
2205,27/08/2020 09:00,37.44,76.64,30.97
2206,27/08/2020 10:00,41.74,73.07,32.01
2207,27/08/2020 11:00,41.83,68.29,33.35
2208,27/08/2020 12:00,38.19,64.13,34.54
2209,27/08/2020 13:00,35.94,63.65,34.62
2210,27/08/2020 14:00,29.1,61.53,34.78
2211,27/08/2020 15:00,36.8,61.94,35.03
2212,27/08/2020 16:00,30.31,56.73,36.08
2213,27/08/2020 17:00,29.83,56.04,36.25
2214,27/08/2020 18:00,31.49,58.02,35.03
2215,27/08/2020 19:00,34.11,67.61,33.88
2216,27/08/2020 20:00,36.48,70.64,32.9
2217,27/08/2020 21:00,38.23,72.01,32.32
2218,27/08/2020 22:00,35.28,75.33,31.82
2219,27/08/2020 23:00,33.56,78.65,31.45
2220,28/08/2020 00:00,33.05,80.84,31.14
2221,28/08/2020 01:00,31.3,81.29,30.97
2222,28/08/2020 02:00,30.53,81.55,30.83
